review_id,transaction_id,user_id,product_id,rating,review_text,review_date,helpful_votes,cleaned_text,sentiment,sentiment_binary
R016160,T025655,U02681,P00826,2,Disappointed with this purchase.,2025-03-03 04:04:14.521103,43,disappointed purchase,0,0
R016161,T003072,U03203,P00476,5,"Great quality, exactly what I needed.",2025-10-31 17:12:41.521103,10,great quality exactly needed,2,1
R016162,T037437,U01059,P00710,4,"Great quality, exactly what I needed.",2025-04-13 10:02:22.521103,52,great quality exactly needed,2,1
R016163,T009062,U03034,P00674,5,"Outstanding product, worth every penny.",2025-03-21 05:12:16.521103,61,outstanding product worth every penny,2,1
R016164,T042293,U03944,P00727,3,"Average quality, nothing special.",2025-01-29 22:24:05.521103,64,average quality nothing special,1,0
R016165,T012875,U01601,P00682,5,Best purchase I've made this year!,2025-07-17 07:22:20.521103,61,best purchase ive made year,2,1
R016166,T025046,U02700,P00194,4,Excellent product! Highly recommended.,2024-12-20 17:50:02.521103,57,excellent product highly recommended,2,1
R016167,T020555,U02343,P00527,4,Excellent product! Highly recommended.,2025-03-29 14:42:49.521103,97,excellent product highly recommended,2,1
R016168,T017582,U02276,P00687,3,"Average quality, nothing special.",2025-01-19 08:06:26.521103,70,average quality nothing special,1,0
R016169,T042420,U01737,P00027,4,"Great quality, exactly what I needed.",2024-12-27 12:25:16.521103,56,great quality exactly needed,2,1
R016170,T049256,U04899,P00724,1,"Not satisfied, quality could be better.",2025-09-24 22:26:53.521103,77,satisfied quality could better,0,0
R016171,T008150,U02497,P00515,3,"It's fine, does what it's supposed to do.",2025-06-10 16:21:43.521103,10,fine supposed,1,0
R016172,T004718,U00905,P00996,4,Best purchase I've made this year!,2025-03-26 22:48:33.521103,69,best purchase ive made year,2,1
R016173,T037326,U03478,P00825,5,Excellent product! Highly recommended.,2025-03-06 06:20:20.521103,68,excellent product highly recommended,2,1
R016174,T035405,U00579,P00503,3,"Average quality, nothing special.",2024-12-20 21:21:46.521103,59,average quality nothing special,1,0
R016175,T008116,U02603,P00871,5,"Outstanding product, worth every penny.",2025-09-23 06:30:42.521103,82,outstanding product worth every penny,2,1
R016176,T027467,U01505,P00250,5,Best purchase I've made this year!,2025-01-07 09:06:46.521103,36,best purchase ive made year,2,1
R016177,T038641,U02111,P00484,1,Disappointed with this purchase.,2025-11-07 23:49:53.521103,93,disappointed purchase,0,0
R016178,T004137,U00892,P00514,5,Excellent product! Highly recommended.,2025-05-12 03:00:57.521103,50,excellent product highly recommended,2,1
R016179,T017001,U02820,P00813,5,"Great quality, exactly what I needed.",2025-08-26 02:52:19.521103,19,great quality exactly needed,2,1
R016180,T042973,U00816,P00310,4,Very satisfied with this purchase.,2025-08-03 03:47:09.521103,15,satisfied purchase,2,1
R016181,T011457,U02291,P00884,5,Very satisfied with this purchase.,2025-09-16 16:02:10.521103,12,satisfied purchase,2,1
R016182,T048194,U00854,P00149,3,"It's fine, does what it's supposed to do.",2025-03-12 00:07:50.521103,87,fine supposed,1,0
R016183,T036015,U02496,P00792,1,Disappointed with this purchase.,2024-11-30 03:50:15.521103,6,disappointed purchase,0,0
R016184,T031733,U01831,P00143,3,"Product is okay, meets basic expectations.",2025-02-28 08:59:20.521103,2,product okay meet basic expectation,1,0
R016185,T023554,U00848,P00678,5,"Outstanding product, worth every penny.",2025-09-17 13:19:19.521103,65,outstanding product worth every penny,2,1
R016186,T040203,U02287,P00994,4,Excellent product! Highly recommended.,2025-10-29 11:22:28.521103,31,excellent product highly recommended,2,1
R016187,T039732,U00310,P00047,1,Disappointed with this purchase.,2025-09-25 09:13:14.521103,36,disappointed purchase,0,0
R016188,T009696,U02365,P00382,3,"It's fine, does what it's supposed to do.",2025-07-16 01:19:52.521103,40,fine supposed,1,0
R016189,T032661,U04880,P00236,5,Very satisfied with this purchase.,2025-04-13 20:57:41.521103,99,satisfied purchase,2,1
R016190,T026556,U04908,P00882,1,Did not meet my expectations.,2024-12-08 13:36:44.521103,71,meet expectation,0,0
R016191,T035830,U00201,P00502,3,"Average quality, nothing special.",2025-06-22 18:12:51.521103,22,average quality nothing special,1,0
R016192,T038240,U01416,P00121,5,Excellent product! Highly recommended.,2025-07-21 05:53:01.521103,29,excellent product highly recommended,2,1
R016193,T032641,U04357,P00686,5,"Great quality, exactly what I needed.",2025-08-12 06:27:16.521103,88,great quality exactly needed,2,1
R016194,T047367,U04035,P00407,5,Excellent product! Highly recommended.,2025-01-05 17:38:08.521103,18,excellent product highly recommended,2,1
R016195,T000079,U03963,P00433,4,"Outstanding product, worth every penny.",2025-08-09 08:09:57.521103,69,outstanding product worth every penny,2,1
R016196,T020021,U00441,P00352,4,Excellent product! Highly recommended.,2025-11-05 06:16:52.521103,62,excellent product highly recommended,2,1
R016197,T018521,U00499,P00352,5,Very satisfied with this purchase.,2024-12-21 04:27:00.521103,67,satisfied purchase,2,1
R016198,T000551,U04883,P00073,5,"Great quality, exactly what I needed.",2025-08-10 22:01:45.521103,51,great quality exactly needed,2,1
R016199,T007443,U03412,P00380,4,"Outstanding product, worth every penny.",2024-12-29 03:19:54.521103,27,outstanding product worth every penny,2,1
R016200,T017937,U04964,P00739,5,Best purchase I've made this year!,2025-06-17 05:24:20.521103,60,best purchase ive made year,2,1
R016201,T005934,U04271,P00967,3,"Average quality, nothing special.",2025-07-19 19:21:52.521103,4,average quality nothing special,1,0
R016202,T012019,U03812,P00038,4,"Outstanding product, worth every penny.",2025-09-28 16:12:28.521103,7,outstanding product worth every penny,2,1
R016203,T002672,U00194,P00493,4,Very satisfied with this purchase.,2025-08-31 08:46:08.521103,3,satisfied purchase,2,1
R016204,T036617,U01254,P00515,5,"Great quality, exactly what I needed.",2025-05-24 22:41:53.521103,15,great quality exactly needed,2,1
R016205,T037786,U00207,P00376,4,Very satisfied with this purchase.,2025-05-20 16:36:29.521103,46,satisfied purchase,2,1
R016206,T012682,U01664,P00553,4,Very satisfied with this purchase.,2025-03-13 04:45:35.521103,11,satisfied purchase,2,1
R016207,T028464,U03044,P00036,5,Very satisfied with this purchase.,2025-02-28 01:33:46.521103,86,satisfied purchase,2,1
R016208,T049079,U03568,P00861,5,Best purchase I've made this year!,2025-03-01 13:14:47.521103,48,best purchase ive made year,2,1
R016209,T013666,U03714,P00684,1,Did not meet my expectations.,2025-06-17 00:33:38.521103,35,meet expectation,0,0
R016210,T042382,U03925,P00592,3,"It's fine, does what it's supposed to do.",2025-05-12 09:26:33.521103,57,fine supposed,1,0
R016211,T043944,U02807,P00762,4,Best purchase I've made this year!,2025-09-27 01:27:51.521103,93,best purchase ive made year,2,1
R016212,T012559,U02004,P00983,4,Very satisfied with this purchase.,2025-02-20 14:13:31.521103,81,satisfied purchase,2,1
R016213,T017485,U00584,P00900,5,"Outstanding product, worth every penny.",2025-10-21 04:44:28.521103,24,outstanding product worth every penny,2,1
R016214,T027135,U02463,P00045,4,"Great quality, exactly what I needed.",2025-10-10 15:19:37.521103,96,great quality exactly needed,2,1
R016215,T002884,U00816,P00428,4,Best purchase I've made this year!,2025-06-22 17:31:48.521103,28,best purchase ive made year,2,1
R016216,T026160,U03133,P00448,1,Disappointed with this purchase.,2025-05-07 17:31:29.521103,56,disappointed purchase,0,0
R016217,T006542,U02055,P00745,4,"Outstanding product, worth every penny.",2025-04-01 13:33:53.521103,33,outstanding product worth every penny,2,1
R016218,T043031,U04760,P00566,3,"Average quality, nothing special.",2025-08-17 01:09:07.521103,77,average quality nothing special,1,0
R016219,T044260,U04167,P00419,5,Best purchase I've made this year!,2025-02-12 23:00:30.521103,35,best purchase ive made year,2,1
R016220,T039366,U01728,P00627,4,Very satisfied with this purchase.,2024-11-25 19:58:15.521103,68,satisfied purchase,2,1
R016221,T011151,U01777,P00425,4,"Outstanding product, worth every penny.",2025-05-13 19:07:25.521103,25,outstanding product worth every penny,2,1
R016222,T004920,U02853,P00588,4,Very satisfied with this purchase.,2025-10-13 00:15:36.521103,95,satisfied purchase,2,1
R016223,T026905,U01896,P00313,4,Very satisfied with this purchase.,2025-02-22 12:20:58.521103,73,satisfied purchase,2,1
R016224,T032763,U02503,P00731,4,Very satisfied with this purchase.,2025-05-10 22:22:52.521103,94,satisfied purchase,2,1
R016225,T022605,U03968,P00157,5,Excellent product! Highly recommended.,2025-05-02 19:20:41.521103,76,excellent product highly recommended,2,1
R016226,T007765,U01570,P00933,5,Best purchase I've made this year!,2025-04-28 06:50:55.521103,62,best purchase ive made year,2,1
R016227,T022386,U00019,P00213,5,"Great quality, exactly what I needed.",2025-01-10 05:16:49.521103,71,great quality exactly needed,2,1
R016228,T030542,U01532,P00267,5,Excellent product! Highly recommended.,2025-04-28 18:26:57.521103,39,excellent product highly recommended,2,1
R016229,T035473,U03399,P00305,5,Excellent product! Highly recommended.,2024-11-29 21:57:05.521103,34,excellent product highly recommended,2,1
R016230,T026436,U03935,P00752,1,Did not meet my expectations.,2025-11-02 15:01:09.521103,73,meet expectation,0,0
R016231,T003521,U04638,P00463,5,Best purchase I've made this year!,2025-07-05 23:03:49.521103,23,best purchase ive made year,2,1
R016232,T007853,U02120,P00222,3,"Product is okay, meets basic expectations.",2025-03-13 17:23:55.521103,26,product okay meet basic expectation,1,0
R016233,T046025,U00119,P00175,5,"Outstanding product, worth every penny.",2025-08-18 07:17:03.521103,68,outstanding product worth every penny,2,1
R016234,T032268,U00679,P00229,4,"Outstanding product, worth every penny.",2025-04-19 02:17:33.521103,4,outstanding product worth every penny,2,1
R016235,T012354,U04843,P00007,4,Excellent product! Highly recommended.,2025-01-28 22:09:15.521103,37,excellent product highly recommended,2,1
R016236,T032572,U02653,P00999,4,"Outstanding product, worth every penny.",2025-04-14 04:36:35.521103,56,outstanding product worth every penny,2,1
R016237,T014702,U00045,P00255,1,Did not meet my expectations.,2025-05-06 05:01:20.521103,2,meet expectation,0,0
R016238,T003100,U04029,P00461,4,Excellent product! Highly recommended.,2025-07-14 01:51:15.521103,77,excellent product highly recommended,2,1
R016239,T001969,U02665,P00948,4,Very satisfied with this purchase.,2025-09-14 00:55:23.521103,19,satisfied purchase,2,1
R016240,T037765,U02886,P00700,5,Best purchase I've made this year!,2025-05-20 03:29:30.521103,46,best purchase ive made year,2,1
R016241,T010232,U04591,P00841,4,"Outstanding product, worth every penny.",2024-11-30 18:13:56.521103,9,outstanding product worth every penny,2,1
R016242,T039230,U01113,P00522,4,"Outstanding product, worth every penny.",2025-08-28 22:15:41.521103,8,outstanding product worth every penny,2,1
R016243,T023217,U02673,P00381,4,Best purchase I've made this year!,2025-01-08 11:56:47.521103,14,best purchase ive made year,2,1
R016244,T018050,U04454,P00834,5,Excellent product! Highly recommended.,2025-05-27 23:49:49.521103,40,excellent product highly recommended,2,1
R016245,T007318,U01030,P00813,5,Very satisfied with this purchase.,2025-03-06 18:13:23.521103,17,satisfied purchase,2,1
R016246,T010944,U01285,P00192,3,"Product is okay, meets basic expectations.",2025-06-16 16:10:19.521103,89,product okay meet basic expectation,1,0
R016247,T014651,U04135,P00049,4,Best purchase I've made this year!,2025-10-07 11:34:11.521103,26,best purchase ive made year,2,1
R016248,T033904,U04900,P00813,4,"Outstanding product, worth every penny.",2025-08-27 16:50:07.521103,53,outstanding product worth every penny,2,1
R016249,T024957,U02969,P00695,5,Excellent product! Highly recommended.,2025-08-12 05:22:47.521103,38,excellent product highly recommended,2,1
R016250,T020499,U03665,P00734,4,"Outstanding product, worth every penny.",2025-09-23 22:30:52.521103,2,outstanding product worth every penny,2,1
R016251,T007510,U00742,P00269,4,"Great quality, exactly what I needed.",2025-06-06 17:13:49.521103,44,great quality exactly needed,2,1
R016252,T007403,U02526,P00004,3,"Average quality, nothing special.",2025-11-07 13:00:19.521103,85,average quality nothing special,1,0
R016253,T030851,U04198,P00703,5,"Great quality, exactly what I needed.",2024-12-09 14:16:30.521103,95,great quality exactly needed,2,1
R016254,T039977,U03746,P00688,3,"Average quality, nothing special.",2025-08-12 21:22:19.521103,60,average quality nothing special,1,0
R016255,T035253,U04857,P00494,5,Very satisfied with this purchase.,2025-05-04 08:15:26.521103,87,satisfied purchase,2,1
R016256,T009098,U03681,P00832,5,Best purchase I've made this year!,2025-09-16 11:11:36.521103,59,best purchase ive made year,2,1
R016257,T005699,U01824,P00984,5,Best purchase I've made this year!,2025-08-11 17:15:23.521103,76,best purchase ive made year,2,1
R016258,T011406,U04770,P00812,5,"Outstanding product, worth every penny.",2025-04-14 12:37:43.521103,72,outstanding product worth every penny,2,1
R016259,T042435,U02697,P00663,5,Best purchase I've made this year!,2025-05-25 14:27:08.521103,11,best purchase ive made year,2,1
R016260,T025855,U04710,P00249,4,"Great quality, exactly what I needed.",2025-10-06 10:46:03.521103,10,great quality exactly needed,2,1
R016261,T038298,U01648,P00615,4,Excellent product! Highly recommended.,2025-09-01 23:22:41.521103,73,excellent product highly recommended,2,1
R016262,T003731,U03255,P00834,4,Very satisfied with this purchase.,2024-12-25 06:12:57.521103,76,satisfied purchase,2,1
R016263,T019465,U00396,P00614,5,Very satisfied with this purchase.,2025-09-23 10:59:10.521103,43,satisfied purchase,2,1
R016264,T009561,U01965,P00620,5,"Outstanding product, worth every penny.",2025-09-28 04:47:12.521103,9,outstanding product worth every penny,2,1
R016265,T008472,U00762,P00260,5,"Outstanding product, worth every penny.",2025-11-07 20:56:47.521103,54,outstanding product worth every penny,2,1
R016266,T011463,U01952,P00502,5,"Great quality, exactly what I needed.",2024-12-13 04:54:13.521103,88,great quality exactly needed,2,1
R016267,T015693,U01142,P00554,5,Best purchase I've made this year!,2025-01-10 09:09:46.521103,62,best purchase ive made year,2,1
R016268,T012906,U04238,P00189,4,"Outstanding product, worth every penny.",2025-06-29 16:33:25.521103,20,outstanding product worth every penny,2,1
R016269,T048804,U00246,P00203,5,"Great quality, exactly what I needed.",2025-05-01 05:15:11.521103,25,great quality exactly needed,2,1
R016270,T010072,U03000,P00007,5,Very satisfied with this purchase.,2025-06-21 12:53:36.521103,62,satisfied purchase,2,1
R016271,T010427,U04215,P00968,4,"Outstanding product, worth every penny.",2025-06-29 14:00:44.521103,87,outstanding product worth every penny,2,1
R016272,T046857,U02338,P00390,4,Best purchase I've made this year!,2025-01-13 23:04:07.521103,66,best purchase ive made year,2,1
R016273,T036644,U00047,P00277,4,Very satisfied with this purchase.,2025-09-10 08:35:44.521103,75,satisfied purchase,2,1
R016274,T007356,U00163,P00929,4,"Great quality, exactly what I needed.",2025-11-06 12:13:43.521103,32,great quality exactly needed,2,1
R016275,T012763,U00271,P00414,5,"Great quality, exactly what I needed.",2025-04-03 22:43:43.521103,32,great quality exactly needed,2,1
R016276,T032502,U01593,P00381,5,Excellent product! Highly recommended.,2025-10-08 04:13:18.521103,9,excellent product highly recommended,2,1
